Date,Country_name,Confirmed
2020/5/8,Saudi Arabia,35432
2020/5/9,Saudi Arabia,37136
2020/5/10,Saudi Arabia,39048
2020/5/11,Saudi Arabia,41014
2020/5/12,Saudi Arabia,42925
2020/5/13,Saudi Arabia,44830
2020/5/14,Saudi Arabia,46869
2020/5/15,Saudi Arabia,49176
2020/5/16,Saudi Arabia,52016
2020/5/17,Saudi Arabia,54752
2020/5/18,Saudi Arabia,57345
2020/5/19,Saudi Arabia,59854
2020/5/20,Saudi Arabia,62545
2020/5/21,Saudi Arabia,65077
2020/5/22,Saudi Arabia,67719
2020/5/23,Saudi Arabia,70161
2020/5/24,Saudi Arabia,72560
2020/5/25,Saudi Arabia,74795
2020/5/26,Saudi Arabia,76726
2020/5/27,Saudi Arabia,78541
2020/5/28,Saudi Arabia,80185
2020/5/29,Saudi Arabia,81766
2020/5/30,Saudi Arabia,83384
2020/5/31,Saudi Arabia,85261
2020/6/1,Saudi Arabia,87142
2020/6/2,Saudi Arabia,89011
2020/6/3,Saudi Arabia,91182
2020/6/4,Saudi Arabia,93157
2020/6/5,Saudi Arabia,95748
2020/6/6,Saudi Arabia,98869
2020/6/7,Saudi Arabia,101914
2020/6/8,Saudi Arabia,105283
2020/6/9,Saudi Arabia,108571
2020/6/10,Saudi Arabia,112288
2020/6/11,Saudi Arabia,116021
2020/6/12,Saudi Arabia,119942
2020/6/13,Saudi Arabia,123308
2020/6/14,Saudi Arabia,127541
2020/6/15,Saudi Arabia,132048
2020/6/16,Saudi Arabia,136315
2020/6/17,Saudi Arabia,141234
2020/6/18,Saudi Arabia,145991
2020/6/19,Saudi Arabia,150292
2020/6/20,Saudi Arabia,154233
2020/6/21,Saudi Arabia,157612
2020/6/22,Saudi Arabia,161005
2020/6/23,Saudi Arabia,164144
2020/6/24,Saudi Arabia,167267
2020/6/25,Saudi Arabia,170639
2020/6/26,Saudi Arabia,174577
2020/6/27,Saudi Arabia,178504
2020/6/28,Saudi Arabia,182493
2020/6/29,Saudi Arabia,186436
2020/6/30,Saudi Arabia,190823
2020/7/1,Saudi Arabia,194225
2020/7/2,Saudi Arabia,197608
2020/7/3,Saudi Arabia,201801
2020/7/4,Saudi Arabia,205929
2020/7/5,Saudi Arabia,209509
2020/7/6,Saudi Arabia,213716
2020/7/7,Saudi Arabia,217108
2020/7/8,Saudi Arabia,220144
2020/7/9,Saudi Arabia,223327
2020/7/10,Saudi Arabia,226486
2020/7/11,Saudi Arabia,229480
2020/7/12,Saudi Arabia,232259
2020/7/13,Saudi Arabia,235111
2020/7/14,Saudi Arabia,237803
2020/7/15,Saudi Arabia,240474
2020/7/16,Saudi Arabia,243238
2020/7/17,Saudi Arabia,245851
2020/7/18,Saudi Arabia,248416
2020/7/19,Saudi Arabia,250920
2020/7/20,Saudi Arabia,253349
2020/7/21,Saudi Arabia,255825
2020/7/22,Saudi Arabia,258156
2020/7/23,Saudi Arabia,260394
2020/7/24,Saudi Arabia,262772
2020/7/25,Saudi Arabia,264973
2020/7/26,Saudi Arabia,266941
2020/7/27,Saudi Arabia,268934
2020/7/28,Saudi Arabia,270831
2020/7/29,Saudi Arabia,272590
2020/7/30,Saudi Arabia,274219
2020/7/31,Saudi Arabia,275905
2020/8/1,Saudi Arabia,277478
2020/8/2,Saudi Arabia,278835
2020/8/3,Saudi Arabia,280093
2020/8/4,Saudi Arabia,281456
2020/8/5,Saudi Arabia,282824
2020/8/6,Saudi Arabia,284226
2020/8/7,Saudi Arabia,285793
2020/8/8,Saudi Arabia,287262
2020/8/9,Saudi Arabia,288690
2020/8/10,Saudi Arabia,289947
2020/8/11,Saudi Arabia,291468
2020/8/12,Saudi Arabia,293037
2020/8/13,Saudi Arabia,294519
2020/8/14,Saudi Arabia,295902
2020/8/15,Saudi Arabia,297315
2020/8/16,Saudi Arabia,298542
2020/8/17,Saudi Arabia,299914
2020/8/18,Saudi Arabia,301323
2020/8/19,Saudi Arabia,302686
2020/8/20,Saudi Arabia,303973
2020/8/21,Saudi Arabia,305186
2020/8/22,Saudi Arabia,306370
2020/8/23,Saudi Arabia,307479
2020/8/24,Saudi Arabia,308654
2020/8/25,Saudi Arabia,309768
2020/8/26,Saudi Arabia,310836
2020/8/27,Saudi Arabia,311855
2020/8/28,Saudi Arabia,312924
2020/8/29,Saudi Arabia,313911
2020/8/30,Saudi Arabia,314821
2020/8/31,Saudi Arabia,315772
2020/9/1,Saudi Arabia,316670
2020/9/2,Saudi Arabia,317486
2020/9/3,Saudi Arabia,318319
2020/9/4,Saudi Arabia,319141
2020/9/5,Saudi Arabia,319932
2020/9/6,Saudi Arabia,320688
2020/9/7,Saudi Arabia,321456
2020/9/8,Saudi Arabia,322237
2020/9/9,Saudi Arabia,323012
2020/9/10,Saudi Arabia,323720
2020/9/11,Saudi Arabia,324407
2020/9/12,Saudi Arabia,325050
2020/9/13,Saudi Arabia,325651
2020/9/14,Saudi Arabia,326258
2020/9/15,Saudi Arabia,326930
2020/9/16,Saudi Arabia,327551
2020/9/17,Saudi Arabia,328144
2020/9/18,Saudi Arabia,328720
2020/9/19,Saudi Arabia,329271
2020/9/20,Saudi Arabia,329754
2020/9/21,Saudi Arabia,330246
2020/9/22,Saudi Arabia,330798
2020/9/23,Saudi Arabia,331359
2020/9/24,Saudi Arabia,331857
2020/9/25,Saudi Arabia,332329
2020/9/26,Saudi Arabia,332790
2020/9/27,Saudi Arabia,333193
2020/9/28,Saudi Arabia,333648
2020/9/29,Saudi Arabia,334187
2020/9/30,Saudi Arabia,334605
2020/10/1,Saudi Arabia,335097
2020/10/2,Saudi Arabia,335578
2020/10/3,Saudi Arabia,335997
2020/10/4,Saudi Arabia,336387
2020/10/5,Saudi Arabia,336766
2020/10/6,Saudi Arabia,337243
2020/10/7,Saudi Arabia,337711
2020/10/8,Saudi Arabia,338132
2020/10/9,Saudi Arabia,338539
2020/10/10,Saudi Arabia,338944
2020/10/11,Saudi Arabia,339267
2020/10/12,Saudi Arabia,339615
2020/10/13,Saudi Arabia,340089
2020/10/14,Saudi Arabia,340590
2020/10/15,Saudi Arabia,341062
2020/10/16,Saudi Arabia,341495
2020/10/17,Saudi Arabia,341854
2020/10/18,Saudi Arabia,342202
2020/10/19,Saudi Arabia,342583
2020/10/20,Saudi Arabia,342968
2020/10/21,Saudi Arabia,343373
2020/10/22,Saudi Arabia,343774
2020/10/23,Saudi Arabia,344157
2020/10/24,Saudi Arabia,344552
2020/10/25,Saudi Arabia,344875
2020/10/26,Saudi Arabia,345232
2020/10/27,Saudi Arabia,345631
2020/10/28,Saudi Arabia,346047
2020/10/29,Saudi Arabia,346482
2020/10/30,Saudi Arabia,346880
2020/10/31,Saudi Arabia,347282
2020/11/1,Saudi Arabia,347656
2020/11/2,Saudi Arabia,348037
2020/11/3,Saudi Arabia,348510
2020/11/4,Saudi Arabia,348936
2020/11/5,Saudi Arabia,349386
2020/11/6,Saudi Arabia,349822
2020/11/7,Saudi Arabia,350229
2020/11/8,Saudi Arabia,350592
2020/11/9,Saudi Arabia,350984
2020/11/10,Saudi Arabia,351455
2020/11/11,Saudi Arabia,351849
2020/11/12,Saudi Arabia,352160
2020/11/13,Saudi Arabia,352601
2020/11/14,Saudi Arabia,352950
2020/11/15,Saudi Arabia,353255
2020/11/16,Saudi Arabia,353556
2020/11/17,Saudi Arabia,353918
2020/11/18,Saudi Arabia,354208
2020/11/19,Saudi Arabia,354527
2020/11/20,Saudi Arabia,354813
2020/11/21,Saudi Arabia,355034
2020/11/22,Saudi Arabia,355258
2020/11/23,Saudi Arabia,355489
2020/11/24,Saudi Arabia,355741
2020/11/25,Saudi Arabia,356067
2020/11/26,Saudi Arabia,356389
2020/11/27,Saudi Arabia,356691
2020/11/28,Saudi Arabia,356911
2020/11/29,Saudi Arabia,357128
2020/11/30,Saudi Arabia,357360
2020/12/1,Saudi Arabia,357623
2020/12/2,Saudi Arabia,357872
2020/12/3,Saudi Arabia,358102
2020/12/4,Saudi Arabia,358336
2020/12/5,Saudi Arabia,358526
2020/12/6,Saudi Arabia,358713
2020/12/7,Saudi Arabia,358922
2020/12/8,Saudi Arabia,359115
2020/12/9,Saudi Arabia,359274
2020/12/10,Saudi Arabia,359415
2020/12/11,Saudi Arabia,359583
2020/12/12,Saudi Arabia,359749
2020/12/13,Saudi Arabia,359888
2020/12/14,Saudi Arabia,360013
2020/12/15,Saudi Arabia,360155
2020/12/16,Saudi Arabia,360335
2020/12/17,Saudi Arabia,360516
2020/12/18,Saudi Arabia,360690
2020/12/19,Saudi Arabia,360848
2020/12/20,Saudi Arabia,361010
2020/12/21,Saudi Arabia,361178
2020/12/22,Saudi Arabia,361359
2020/12/23,Saudi Arabia,361536
2020/12/24,Saudi Arabia,361725
2020/12/25,Saudi Arabia,361903
2020/12/26,Saudi Arabia,362066
2020/12/27,Saudi Arabia,362220
2020/12/28,Saudi Arabia,362339
2020/12/29,Saudi Arabia,362488
2020/1/22,Senegal,0
2020/1/23,Senegal,0
2020/1/24,Senegal,0
2020/1/25,Senegal,0
2020/1/26,Senegal,0
2020/1/27,Senegal,0
2020/1/28,Senegal,0
2020/1/29,Senegal,0
2020/1/30,Senegal,0
2020/1/31,Senegal,0
2020/2/1,Senegal,0
2020/2/2,Senegal,0
2020/2/3,Senegal,0
2020/2/4,Senegal,0
2020/2/5,Senegal,0
2020/2/6,Senegal,0
2020/2/7,Senegal,0
2020/2/8,Senegal,0
2020/2/9,Senegal,0
2020/2/10,Senegal,0
2020/2/11,Senegal,0
2020/2/12,Senegal,0
2020/2/13,Senegal,0
2020/2/14,Senegal,0
2020/2/15,Senegal,0
2020/2/16,Senegal,0
2020/2/17,Senegal,0
2020/2/18,Senegal,0
2020/2/19,Senegal,0
2020/2/20,Senegal,0
2020/2/21,Senegal,0
2020/2/22,Senegal,0
2020/2/23,Senegal,0
2020/2/24,Senegal,0
2020/2/25,Senegal,0
2020/2/26,Senegal,0
2020/2/27,Senegal,0
2020/2/28,Senegal,0
2020/2/29,Senegal,0
2020/3/1,Senegal,0
2020/3/2,Senegal,1
2020/3/3,Senegal,2
2020/3/4,Senegal,4
2020/3/5,Senegal,4
2020/3/6,Senegal,4
2020/3/7,Senegal,4
2020/3/8,Senegal,4
2020/3/9,Senegal,4
2020/3/10,Senegal,4
2020/3/11,Senegal,4
2020/3/12,Senegal,4
2020/3/13,Senegal,10
2020/3/14,Senegal,10
2020/3/15,Senegal,24
2020/3/16,Senegal,24
2020/3/17,Senegal,26
2020/3/18,Senegal,31
2020/3/19,Senegal,31
2020/3/20,Senegal,38
2020/3/21,Senegal,47
2020/3/22,Senegal,67
2020/3/23,Senegal,79
2020/3/24,Senegal,86
2020/3/25,Senegal,99
2020/3/26,Senegal,105
2020/3/27,Senegal,119
2020/3/28,Senegal,130
2020/3/29,Senegal,142
2020/3/30,Senegal,162
2020/3/31,Senegal,175
2020/4/1,Senegal,190
2020/4/2,Senegal,195
2020/4/3,Senegal,207
2020/4/4,Senegal,219
2020/4/5,Senegal,222
2020/4/6,Senegal,226
2020/4/7,Senegal,237
2020/4/8,Senegal,244
2020/4/9,Senegal,250
2020/4/10,Senegal,265
2020/4/11,Senegal,278
2020/4/12,Senegal,280
2020/4/13,Senegal,291
2020/4/14,Senegal,299
2020/4/15,Senegal,314
2020/4/16,Senegal,335
2020/4/17,Senegal,342
2020/4/18,Senegal,350
2020/4/19,Senegal,367
2020/4/20,Senegal,377
2020/4/21,Senegal,412
2020/4/22,Senegal,442
2020/4/23,Senegal,479
2020/4/24,Senegal,545
2020/4/25,Senegal,614
2020/4/26,Senegal,671
2020/4/27,Senegal,736
2020/4/28,Senegal,823
2020/4/29,Senegal,882
2020/4/30,Senegal,933
2020/5/1,Senegal,1024
2020/5/2,Senegal,1115
2020/5/3,Senegal,1182
2020/5/4,Senegal,1271
2020/5/5,Senegal,1329
2020/5/6,Senegal,1433
2020/5/7,Senegal,1492
2020/5/8,Senegal,1551
2020/5/9,Senegal,1634
2020/5/10,Senegal,1709
2020/5/11,Senegal,1886
2020/5/12,Senegal,1995
2020/5/13,Senegal,2105
2020/5/14,Senegal,2189
2020/5/15,Senegal,2310
2020/5/16,Senegal,2429
2020/5/17,Senegal,2480
2020/5/18,Senegal,2544
2020/5/19,Senegal,2617
2020/5/20,Senegal,2714
2020/5/21,Senegal,2812
2020/5/22,Senegal,2909
2020/5/23,Senegal,2976
2020/5/24,Senegal,3047
2020/5/25,Senegal,3130
2020/5/26,Senegal,3161
2020/5/27,Senegal,3253
2020/5/28,Senegal,3348
2020/5/29,Senegal,3429
2020/5/30,Senegal,3535
2020/5/31,Senegal,3645
2020/6/1,Senegal,3739
2020/6/2,Senegal,3836
2020/6/3,Senegal,3932
2020/6/4,Senegal,4021
2020/6/5,Senegal,4155
2020/6/6,Senegal,4249
2020/6/7,Senegal,4328
2020/6/8,Senegal,4427
2020/6/9,Senegal,4516
2020/6/10,Senegal,4640
2020/6/11,Senegal,4759
2020/6/12,Senegal,4851
2020/6/13,Senegal,4996
2020/6/14,Senegal,5090
2020/6/15,Senegal,5173
2020/6/16,Senegal,5247
2020/6/17,Senegal,5369
2020/6/18,Senegal,5475
2020/6/19,Senegal,5639
2020/6/20,Senegal,5783
2020/6/21,Senegal,5888
2020/6/22,Senegal,5970
2020/6/23,Senegal,6034
2020/6/24,Senegal,6129
2020/6/25,Senegal,6233
2020/6/26,Senegal,6354
2020/6/27,Senegal,6459
2020/6/28,Senegal,6586
2020/6/29,Senegal,6698
2020/6/30,Senegal,6793
2020/7/1,Senegal,6925
2020/7/2,Senegal,7054
2020/7/3,Senegal,7164
2020/7/4,Senegal,7272
2020/7/5,Senegal,7400
2020/7/6,Senegal,7478
2020/7/7,Senegal,7547
2020/7/8,Senegal,7657
2020/7/9,Senegal,7784
2020/7/10,Senegal,7882
2020/7/11,Senegal,8014
2020/7/12,Senegal,8135
2020/7/13,Senegal,8198
2020/7/14,Senegal,8243
2020/7/15,Senegal,8369
2020/7/16,Senegal,8481
2020/7/17,Senegal,8544
2020/7/18,Senegal,8669
2020/7/19,Senegal,8810
2020/7/20,Senegal,8948
2020/7/21,Senegal,8985
2020/7/22,Senegal,9121
2020/7/23,Senegal,9266
2020/7/24,Senegal,9422
2020/7/25,Senegal,9552
2020/7/26,Senegal,9681
2020/7/27,Senegal,9764
2020/7/28,Senegal,9805
2020/7/29,Senegal,9961
2020/7/30,Senegal,10106
2020/7/31,Senegal,10232
2020/8/1,Senegal,10284
2020/8/2,Senegal,10344
2020/8/3,Senegal,10386
2020/8/4,Senegal,10432
2020/8/5,Senegal,10538
2020/8/6,Senegal,10715
2020/8/7,Senegal,10887
2020/8/8,Senegal,11003
2020/8/9,Senegal,11175
2020/8/10,Senegal,11312
2020/8/11,Senegal,11380
2020/8/12,Senegal,11587
2020/8/13,Senegal,11740
2020/8/14,Senegal,11872
2020/8/15,Senegal,12032
2020/8/16,Senegal,12162
2020/8/17,Senegal,12237
2020/8/18,Senegal,12305
2020/8/19,Senegal,12446
2020/8/20,Senegal,12559
2020/8/21,Senegal,12689
2020/8/22,Senegal,12850
2020/8/23,Senegal,12949
2020/8/24,Senegal,13013
2020/8/25,Senegal,13056
2020/8/26,Senegal,13186
2020/8/27,Senegal,13294
2020/8/28,Senegal,13384
2020/8/29,Senegal,13456
2020/8/30,Senegal,13556
2020/8/31,Senegal,13611
2020/9/1,Senegal,13655
2020/9/2,Senegal,13743
2020/9/3,Senegal,13826
2020/9/4,Senegal,13881
2020/9/5,Senegal,13948
2020/9/6,Senegal,13987
2020/9/7,Senegal,14014
2020/9/8,Senegal,14044
2020/9/9,Senegal,14102
2020/9/10,Senegal,14150
2020/9/11,Senegal,14193
2020/9/12,Senegal,14237
2020/9/13,Senegal,14280
2020/9/14,Senegal,14306
2020/9/15,Senegal,14529
2020/9/16,Senegal,14568
2020/9/17,Senegal,14618
2020/9/18,Senegal,14645
2020/9/19,Senegal,14688
2020/9/20,Senegal,14714
2020/9/21,Senegal,14738
2020/9/22,Senegal,14759
2020/9/23,Senegal,14795
2020/9/24,Senegal,14816
2020/9/25,Senegal,14839
2020/9/26,Senegal,14869
2020/9/27,Senegal,14909
2020/9/28,Senegal,14919
2020/9/29,Senegal,14945
2020/9/30,Senegal,14982
2020/10/1,Senegal,15019
2020/10/2,Senegal,15051
2020/10/3,Senegal,15068
2020/10/4,Senegal,15094
2020/10/5,Senegal,15122
2020/10/6,Senegal,15141
2020/10/7,Senegal,15174
2020/10/8,Senegal,15190
2020/10/9,Senegal,15213
2020/10/10,Senegal,15244
2020/10/11,Senegal,15268
2020/10/12,Senegal,15292
2020/10/13,Senegal,15307
2020/10/14,Senegal,15331
2020/10/15,Senegal,15348
2020/10/16,Senegal,15368
2020/10/17,Senegal,15392
2020/10/18,Senegal,15418
2020/10/19,Senegal,15432
2020/10/20,Senegal,15459
2020/10/21,Senegal,15484
2020/10/22,Senegal,15508
2020/10/23,Senegal,15525
2020/10/24,Senegal,15543
2020/10/25,Senegal,15551
2020/10/26,Senegal,15565
2020/10/27,Senegal,15571
2020/10/28,Senegal,15582
2020/10/29,Senegal,15593
2020/10/30,Senegal,15605
2020/10/31,Senegal,15616
2020/11/1,Senegal,15630
2020/11/2,Senegal,15637
2020/11/3,Senegal,15640
2020/11/4,Senegal,15650
2020/11/5,Senegal,15668
2020/11/6,Senegal,15676
2020/11/7,Senegal,15693
2020/11/8,Senegal,15708
2020/11/9,Senegal,15711
2020/11/10,Senegal,15720
2020/11/11,Senegal,15735
2020/11/12,Senegal,15744
2020/11/13,Senegal,15755
2020/11/14,Senegal,15779
2020/11/15,Senegal,15793
2020/11/16,Senegal,15801
2020/11/17,Senegal,15806
2020/11/18,Senegal,15823
2020/11/19,Senegal,15835
2020/11/20,Senegal,15848
2020/11/21,Senegal,15865
2020/11/22,Senegal,15882
2020/11/23,Senegal,15897
2020/11/24,Senegal,15908
2020/11/25,Senegal,15927
2020/11/26,Senegal,15960
2020/11/27,Senegal,15981
2020/11/28,Senegal,16027
2020/11/29,Senegal,16075
2020/11/30,Senegal,16089
2020/12/1,Senegal,16107
2020/12/2,Senegal,16173
2020/12/3,Senegal,16217
2020/12/4,Senegal,16297
2020/12/5,Senegal,16397
2020/12/6,Senegal,16477
2020/12/7,Senegal,16553
2020/12/8,Senegal,16596
2020/12/9,Senegal,16665
2020/12/10,Senegal,16766
2020/12/11,Senegal,16893
2020/12/12,Senegal,17061
2020/12/13,Senegal,17075
2020/12/14,Senegal,17146
2020/12/15,Senegal,17216
2020/12/16,Senegal,17336
2020/12/17,Senegal,17451
2020/12/18,Senegal,17559
2020/12/19,Senegal,17670
2020/12/20,Senegal,17758
2020/12/21,Senegal,17879
2020/12/22,Senegal,17945
2020/12/23,Senegal,18043
2020/12/24,Senegal,18200
2020/12/25,Senegal,18369
2020/12/26,Senegal,18523
2020/12/27,Senegal,18609
2020/12/28,Senegal,18728
2020/12/29,Senegal,18806
2020/1/22,Serbia,0
2020/1/23,Serbia,0
2020/1/24,Serbia,0
2020/1/25,Serbia,0
2020/1/26,Serbia,0
2020/1/27,Serbia,0
2020/1/28,Serbia,0
2020/1/29,Serbia,0
2020/1/30,Serbia,0
2020/1/31,Serbia,0
2020/2/1,Serbia,0
2020/2/2,Serbia,0
2020/2/3,Serbia,0
2020/2/4,Serbia,0
2020/2/5,Serbia,0
2020/2/6,Serbia,0
2020/2/7,Serbia,0
2020/2/8,Serbia,0
2020/2/9,Serbia,0
2020/2/10,Serbia,0
2020/2/11,Serbia,0
2020/2/12,Serbia,0
2020/2/13,Serbia,0
2020/2/14,Serbia,0
2020/2/15,Serbia,0
2020/2/16,Serbia,0
2020/2/17,Serbia,0
2020/2/18,Serbia,0
2020/2/19,Serbia,0
2020/2/20,Serbia,0
2020/2/21,Serbia,0
2020/2/22,Serbia,0
2020/2/23,Serbia,0
2020/2/24,Serbia,0
2020/2/25,Serbia,0
2020/2/26,Serbia,0
2020/2/27,Serbia,0
2020/2/28,Serbia,0
2020/2/29,Serbia,0
2020/3/1,Serbia,0
2020/3/2,Serbia,0
2020/3/3,Serbia,0
2020/3/4,Serbia,0
2020/3/5,Serbia,0
2020/3/6,Serbia,1
2020/3/7,Serbia,1
2020/3/8,Serbia,1
2020/3/9,Serbia,1
2020/3/10,Serbia,5
2020/3/11,Serbia,12
2020/3/12,Serbia,19
2020/3/13,Serbia,35
2020/3/14,Serbia,46
2020/3/15,Serbia,48
2020/3/16,Serbia,55
2020/3/17,Serbia,65
2020/3/18,Serbia,83
2020/3/19,Serbia,103
2020/3/20,Serbia,135
2020/3/21,Serbia,171
2020/3/22,Serbia,222
2020/3/23,Serbia,249
2020/3/24,Serbia,303
2020/3/25,Serbia,384
2020/3/26,Serbia,384
2020/3/27,Serbia,457
2020/3/28,Serbia,659
2020/3/29,Serbia,741
2020/3/30,Serbia,785
2020/3/31,Serbia,900
2020/4/1,Serbia,1060
2020/4/2,Serbia,1171
2020/4/3,Serbia,1476
2020/4/4,Serbia,1624
2020/4/5,Serbia,1908
2020/4/6,Serbia,2200
2020/4/7,Serbia,2447
2020/4/8,Serbia,2666
2020/4/9,Serbia,2867
2020/4/10,Serbia,3105
2020/4/11,Serbia,3380
2020/4/12,Serbia,3630
2020/4/13,Serbia,4054
2020/4/14,Serbia,4465
2020/4/15,Serbia,4873
2020/4/16,Serbia,5318
2020/4/17,Serbia,5690
2020/4/18,Serbia,5994
2020/4/19,Serbia,6318
2020/4/20,Serbia,6630
2020/4/21,Serbia,6890
2020/4/22,Serbia,7144
2020/4/23,Serbia,7276
2020/4/24,Serbia,7483
2020/4/25,Serbia,7779
2020/4/26,Serbia,8042
2020/4/27,Serbia,8275
2020/4/28,Serbia,8497
2020/4/29,Serbia,8724
2020/4/30,Serbia,9009
2020/5/1,Serbia,9009
2020/5/2,Serbia,9362
2020/5/3,Serbia,9464
2020/5/4,Serbia,9557
2020/5/5,Serbia,9677
2020/5/6,Serbia,9791
2020/5/7,Serbia,9848
2020/5/8,Serbia,9943
2020/5/9,Serbia,10032
2020/5/10,Serbia,10032
2020/5/11,Serbia,10176
2020/5/12,Serbia,10243
2020/5/13,Serbia,10295
2020/5/14,Serbia,10374
2020/5/15,Serbia,10438
2020/5/16,Serbia,10496
2020/5/17,Serbia,10610
2020/5/18,Serbia,10699
2020/5/19,Serbia,10733
2020/5/20,Serbia,10833
2020/5/21,Serbia,10919
2020/5/22,Serbia,11024
2020/5/23,Serbia,11092
2020/5/24,Serbia,11159
2020/5/25,Serbia,11193
2020/5/26,Serbia,11227
2020/5/27,Serbia,11275
2020/5/28,Serbia,11300
2020/5/29,Serbia,11354
2020/5/30,Serbia,11381
2020/5/31,Serbia,11412
2020/6/1,Serbia,11430
2020/6/2,Serbia,11454
2020/6/3,Serbia,11523
2020/6/4,Serbia,11571
2020/6/5,Serbia,11667
2020/6/6,Serbia,11741
2020/6/7,Serbia,11823
2020/6/8,Serbia,11896
2020/6/9,Serbia,11965
2020/6/10,Serbia,12031
2020/6/11,Serbia,12102
2020/6/12,Serbia,12175
2020/6/13,Serbia,12251
2020/6/14,Serbia,12310
2020/6/15,Serbia,12367
2020/6/16,Serbia,12426
2020/6/17,Serbia,12522
2020/6/18,Serbia,12616
2020/6/19,Serbia,12709
2020/6/20,Serbia,12803
2020/6/21,Serbia,12894
2020/6/22,Serbia,12990
2020/6/23,Serbia,13092
2020/6/24,Serbia,13235
2020/6/25,Serbia,13372
2020/6/26,Serbia,13565
2020/6/27,Serbia,13792
2020/6/28,Serbia,14046
2020/6/29,Serbia,14288
2020/6/30,Serbia,14564
2020/7/1,Serbia,14836
2020/7/2,Serbia,15195
2020/7/3,Serbia,15504
2020/7/4,Serbia,15829
2020/7/5,Serbia,16131
2020/7/6,Serbia,16420
2020/7/7,Serbia,16719
2020/7/8,Serbia,17076
2020/7/9,Serbia,17342
2020/7/10,Serbia,17728
2020/7/11,Serbia,18073
2020/7/12,Serbia,18360
2020/7/13,Serbia,18639
2020/7/14,Serbia,18983
2020/7/15,Serbia,19334
2020/7/16,Serbia,19717
2020/7/17,Serbia,20109
2020/7/18,Serbia,20498
2020/7/19,Serbia,20894
2020/7/20,Serbia,21253
2020/7/21,Serbia,21605
2020/7/22,Serbia,22031
2020/7/23,Serbia,22443
2020/7/24,Serbia,22852
2020/7/25,Serbia,22852
2020/7/26,Serbia,23730
2020/7/27,Serbia,24141
2020/7/28,Serbia,24520
2020/7/29,Serbia,24892
2020/7/30,Serbia,25213
2020/7/31,Serbia,25552
2020/8/1,Serbia,25882
2020/8/2,Serbia,26193
2020/8/3,Serbia,26451
2020/8/4,Serbia,26738
2020/8/5,Serbia,27033
2020/8/6,Serbia,27332
2020/8/7,Serbia,27608
2020/8/8,Serbia,27863
2020/8/9,Serbia,28099
2020/8/10,Serbia,28262
2020/8/11,Serbia,28497
2020/8/12,Serbia,28751
2020/8/13,Serbia,28998
2020/8/14,Serbia,29233
2020/8/15,Serbia,29471
2020/8/16,Serbia,29682
2020/8/17,Serbia,29782
2020/8/18,Serbia,29890
2020/8/19,Serbia,30048
2020/8/20,Serbia,30209
2020/8/21,Serbia,30378
2020/8/22,Serbia,30548
2020/8/23,Serbia,30657
2020/8/24,Serbia,30714
2020/8/25,Serbia,30820
2020/8/26,Serbia,30974
2020/8/27,Serbia,31099
2020/8/28,Serbia,31207
2020/8/29,Serbia,31282
2020/8/30,Serbia,31365
2020/8/31,Serbia,31406
2020/9/1,Serbia,31482
2020/9/2,Serbia,31581
2020/9/3,Serbia,31676
2020/9/4,Serbia,31772
2020/9/5,Serbia,31849
2020/9/6,Serbia,31905
2020/9/7,Serbia,31941
2020/9/8,Serbia,31994
2020/9/9,Serbia,32078
2020/9/10,Serbia,32136
2020/9/11,Serbia,32228
2020/9/12,Serbia,32300
2020/9/13,Serbia,32408
2020/9/14,Serbia,32437
2020/9/15,Serbia,32511
2020/9/16,Serbia,32613
2020/9/17,Serbia,32695
2020/9/18,Serbia,32757
2020/9/19,Serbia,32840
2020/9/20,Serbia,32908
2020/9/21,Serbia,32938
2020/9/22,Serbia,32999
2020/9/23,Serbia,33080
2020/9/24,Serbia,33163
2020/9/25,Serbia,33238
2020/9/26,Serbia,33312
2020/9/27,Serbia,33384
2020/9/28,Serbia,33414
2020/9/29,Serbia,33479
2020/9/30,Serbia,33551
2020/10/1,Serbia,33662
2020/10/2,Serbia,33735
2020/10/3,Serbia,33842
2020/10/4,Serbia,33901
2020/10/5,Serbia,33952
2020/10/6,Serbia,34072
2020/10/7,Serbia,34193
2020/10/8,Serbia,34344
2020/10/9,Serbia,34517
2020/10/10,Serbia,34685
2020/10/11,Serbia,34787
2020/10/12,Serbia,34854
2020/10/13,Serbia,35006
2020/10/14,Serbia,35251
2020/10/15,Serbia,35454
2020/10/16,Serbia,35719
2020/10/17,Serbia,35946
2020/10/18,Serbia,36160
2020/10/19,Serbia,36282
2020/10/20,Serbia,36608
2020/10/21,Serbia,37120
2020/10/22,Serbia,37536
2020/10/23,Serbia,38115
2020/10/24,Serbia,38872
2020/10/25,Serbia,39486
2020/10/26,Serbia,39827
2020/10/27,Serbia,40880
2020/10/28,Serbia,42208
2020/10/29,Serbia,43592
2020/10/30,Serbia,45137
2020/10/31,Serbia,46954
2020/11/1,Serbia,48403
2020/11/2,Serbia,49205
2020/11/3,Serbia,51083
2020/11/4,Serbia,53495
2020/11/5,Serbia,55676
2020/11/6,Serbia,57958
2020/11/7,Serbia,60635
2020/11/8,Serbia,62747
2020/11/9,Serbia,64065
2020/11/10,Serbia,66888
2020/11/11,Serbia,70424
2020/11/12,Serbia,73765
2020/11/13,Serbia,77264
2020/11/14,Serbia,81086
2020/11/15,Serbia,84568
2020/11/16,Serbia,87381
2020/11/17,Serbia,92375
