Date,Province_name,Confirmed
2020/6/6,Henan,1276
2020/6/7,Henan,1276
2020/6/8,Henan,1276
2020/6/9,Henan,1276
2020/6/10,Henan,1276
2020/6/11,Henan,1276
2020/6/12,Henan,1276
2020/6/13,Henan,1276
2020/6/14,Henan,1276
2020/6/15,Henan,1276
2020/6/16,Henan,1276
2020/6/17,Henan,1276
2020/6/18,Henan,1276
2020/6/19,Henan,1276
2020/6/20,Henan,1276
2020/6/21,Henan,1276
2020/6/22,Henan,1276
2020/6/23,Henan,1276
2020/6/24,Henan,1276
2020/6/25,Henan,1276
2020/6/26,Henan,1276
2020/6/27,Henan,1276
2020/6/28,Henan,1276
2020/6/29,Henan,1276
2020/6/30,Henan,1276
2020/7/1,Henan,1276
2020/7/2,Henan,1276
2020/7/3,Henan,1276
2020/7/4,Henan,1276
2020/7/5,Henan,1276
2020/7/6,Henan,1276
2020/7/7,Henan,1276
2020/7/8,Henan,1276
2020/7/9,Henan,1276
2020/7/10,Henan,1276
2020/7/11,Henan,1276
2020/7/12,Henan,1276
2020/7/13,Henan,1276
2020/7/14,Henan,1276
2020/7/15,Henan,1276
2020/7/16,Henan,1276
2020/7/17,Henan,1276
2020/7/18,Henan,1276
2020/7/19,Henan,1276
2020/7/20,Henan,1276
2020/7/21,Henan,1276
2020/7/22,Henan,1276
2020/7/23,Henan,1276
2020/7/24,Henan,1276
2020/7/25,Henan,1276
2020/7/26,Henan,1276
2020/7/27,Henan,1276
2020/7/28,Henan,1276
2020/7/29,Henan,1276
2020/7/30,Henan,1276
2020/7/31,Henan,1276
2020/8/1,Henan,1276
2020/8/2,Henan,1276
2020/8/3,Henan,1276
2020/8/4,Henan,1276
2020/8/5,Henan,1276
2020/8/6,Henan,1276
2020/8/7,Henan,1276
2020/8/8,Henan,1276
2020/8/9,Henan,1276
2020/8/10,Henan,1276
2020/8/11,Henan,1276
2020/8/12,Henan,1276
2020/8/13,Henan,1276
2020/8/14,Henan,1276
2020/8/15,Henan,1276
2020/8/16,Henan,1276
2020/8/17,Henan,1276
2020/8/18,Henan,1276
2020/8/19,Henan,1276
2020/8/20,Henan,1276
2020/8/21,Henan,1276
2020/8/22,Henan,1276
2020/8/23,Henan,1276
2020/8/24,Henan,1276
2020/8/25,Henan,1276
2020/8/26,Henan,1276
2020/8/27,Henan,1276
2020/8/28,Henan,1276
2020/8/29,Henan,1276
2020/8/30,Henan,1276
2020/8/31,Henan,1276
2020/9/1,Henan,1276
2020/9/2,Henan,1276
2020/9/3,Henan,1276
2020/9/4,Henan,1276
2020/9/5,Henan,1276
2020/9/6,Henan,1276
2020/9/7,Henan,1276
2020/9/8,Henan,1276
2020/9/9,Henan,1276
2020/9/10,Henan,1276
2020/9/11,Henan,1276
2020/9/12,Henan,1277
2020/9/13,Henan,1277
2020/9/14,Henan,1277
2020/9/15,Henan,1277
2020/9/16,Henan,1278
2020/9/17,Henan,1278
2020/9/18,Henan,1278
2020/9/19,Henan,1279
2020/9/20,Henan,1279
2020/9/21,Henan,1279
2020/9/22,Henan,1280
2020/9/23,Henan,1280
2020/9/24,Henan,1280
2020/9/25,Henan,1280
2020/9/26,Henan,1280
2020/9/27,Henan,1280
2020/9/28,Henan,1280
2020/9/29,Henan,1281
2020/9/30,Henan,1281
2020/10/1,Henan,1281
2020/10/2,Henan,1281
2020/10/3,Henan,1281
2020/10/4,Henan,1281
2020/10/5,Henan,1281
2020/10/6,Henan,1281
2020/10/7,Henan,1281
2020/10/8,Henan,1281
2020/10/9,Henan,1281
2020/10/10,Henan,1281
2020/10/11,Henan,1281
2020/10/12,Henan,1281
2020/10/13,Henan,1281
2020/10/14,Henan,1281
2020/10/15,Henan,1281
2020/10/16,Henan,1281
2020/10/17,Henan,1281
2020/10/18,Henan,1281
2020/10/19,Henan,1281
2020/10/20,Henan,1283
2020/10/21,Henan,1283
2020/10/22,Henan,1283
2020/10/23,Henan,1283
2020/10/24,Henan,1283
2020/10/25,Henan,1283
2020/10/26,Henan,1283
2020/10/27,Henan,1284
2020/10/28,Henan,1284
2020/10/29,Henan,1284
2020/10/30,Henan,1284
2020/10/31,Henan,1284
2020/11/1,Henan,1284
2020/11/2,Henan,1284
2020/11/3,Henan,1284
2020/11/4,Henan,1286
2020/11/5,Henan,1286
2020/11/6,Henan,1286
2020/11/7,Henan,1286
2020/11/8,Henan,1286
2020/11/9,Henan,1286
2020/11/10,Henan,1286
2020/11/11,Henan,1286
2020/11/12,Henan,1287
2020/11/13,Henan,1287
2020/11/14,Henan,1288
2020/11/15,Henan,1288
2020/11/16,Henan,1288
2020/11/17,Henan,1288
2020/11/18,Henan,1288
2020/11/19,Henan,1288
2020/11/20,Henan,1288
2020/11/21,Henan,1288
2020/11/22,Henan,1288
2020/11/23,Henan,1289
2020/11/24,Henan,1289
2020/11/25,Henan,1289
2020/11/26,Henan,1289
2020/11/27,Henan,1289
2020/11/28,Henan,1289
2020/11/29,Henan,1289
2020/11/30,Henan,1289
2020/12/1,Henan,1290
2020/12/2,Henan,1290
2020/12/3,Henan,1292
2020/12/4,Henan,1295
2020/12/5,Henan,1295
2020/12/6,Henan,1295
2020/12/7,Henan,1295
2020/12/8,Henan,1295
2020/12/9,Henan,1295
2020/12/10,Henan,1295
2020/12/11,Henan,1295
2020/12/12,Henan,1295
2020/12/13,Henan,1295
2020/12/14,Henan,1295
2020/12/15,Henan,1295
2020/12/16,Henan,1295
2020/12/17,Henan,1296
2020/12/18,Henan,1296
2020/12/19,Henan,1297
2020/12/20,Henan,1297
2020/12/21,Henan,1297
2020/12/22,Henan,1297
2020/12/23,Henan,1298
2020/12/24,Henan,1298
2020/12/25,Henan,1298
2020/12/26,Henan,1298
2020/12/27,Henan,1298
2020/12/28,Henan,1299
2020/12/29,Henan,1299
2020/1/22,Hong Kong,0
2020/1/23,Hong Kong,2
2020/1/24,Hong Kong,2
2020/1/25,Hong Kong,5
2020/1/26,Hong Kong,8
2020/1/27,Hong Kong,8
2020/1/28,Hong Kong,8
2020/1/29,Hong Kong,10
2020/1/30,Hong Kong,10
2020/1/31,Hong Kong,12
2020/2/1,Hong Kong,13
2020/2/2,Hong Kong,15
2020/2/3,Hong Kong,15
2020/2/4,Hong Kong,17
2020/2/5,Hong Kong,21
2020/2/6,Hong Kong,24
2020/2/7,Hong Kong,25
2020/2/8,Hong Kong,26
2020/2/9,Hong Kong,29
2020/2/10,Hong Kong,38
2020/2/11,Hong Kong,49
2020/2/12,Hong Kong,50
2020/2/13,Hong Kong,53
2020/2/14,Hong Kong,56
2020/2/15,Hong Kong,56
2020/2/16,Hong Kong,57
2020/2/17,Hong Kong,60
2020/2/18,Hong Kong,62
2020/2/19,Hong Kong,63
2020/2/20,Hong Kong,68
2020/2/21,Hong Kong,68
2020/2/22,Hong Kong,69
2020/2/23,Hong Kong,74
2020/2/24,Hong Kong,79
2020/2/25,Hong Kong,84
2020/2/26,Hong Kong,91
2020/2/27,Hong Kong,92
2020/2/28,Hong Kong,94
2020/2/29,Hong Kong,95
2020/3/1,Hong Kong,96
2020/3/2,Hong Kong,100
2020/3/3,Hong Kong,100
2020/3/4,Hong Kong,105
2020/3/5,Hong Kong,105
2020/3/6,Hong Kong,107
2020/3/7,Hong Kong,108
2020/3/8,Hong Kong,114
2020/3/9,Hong Kong,115
2020/3/10,Hong Kong,120
2020/3/11,Hong Kong,126
2020/3/12,Hong Kong,129
2020/3/13,Hong Kong,134
2020/3/14,Hong Kong,140
2020/3/15,Hong Kong,145
2020/3/16,Hong Kong,155
2020/3/17,Hong Kong,162
2020/3/18,Hong Kong,181
2020/3/19,Hong Kong,208
2020/3/20,Hong Kong,256
2020/3/21,Hong Kong,273
2020/3/22,Hong Kong,317
2020/3/23,Hong Kong,356
2020/3/24,Hong Kong,386
2020/3/25,Hong Kong,410
2020/3/26,Hong Kong,453
2020/3/27,Hong Kong,519
2020/3/28,Hong Kong,561
2020/3/29,Hong Kong,641
2020/3/30,Hong Kong,682
2020/3/31,Hong Kong,714
2020/4/1,Hong Kong,765
2020/4/2,Hong Kong,802
2020/4/3,Hong Kong,845
2020/4/4,Hong Kong,862
2020/4/5,Hong Kong,890
2020/4/6,Hong Kong,914
2020/4/7,Hong Kong,935
2020/4/8,Hong Kong,960
2020/4/9,Hong Kong,973
2020/4/10,Hong Kong,989
2020/4/11,Hong Kong,1000
2020/4/12,Hong Kong,1004
2020/4/13,Hong Kong,1009
2020/4/14,Hong Kong,1012
2020/4/15,Hong Kong,1017
2020/4/16,Hong Kong,1017
2020/4/17,Hong Kong,1021
2020/4/18,Hong Kong,1024
2020/4/19,Hong Kong,1025
2020/4/20,Hong Kong,1025
2020/4/21,Hong Kong,1029
2020/4/22,Hong Kong,1033
2020/4/23,Hong Kong,1035
2020/4/24,Hong Kong,1035
2020/4/25,Hong Kong,1037
2020/4/26,Hong Kong,1037
2020/4/27,Hong Kong,1037
2020/4/28,Hong Kong,1037
2020/4/29,Hong Kong,1037
2020/4/30,Hong Kong,1037
2020/5/1,Hong Kong,1039
2020/5/2,Hong Kong,1039
2020/5/3,Hong Kong,1039
2020/5/4,Hong Kong,1040
2020/5/5,Hong Kong,1040
2020/5/6,Hong Kong,1040
2020/5/7,Hong Kong,1044
2020/5/8,Hong Kong,1044
2020/5/9,Hong Kong,1044
2020/5/10,Hong Kong,1047
2020/5/11,Hong Kong,1047
2020/5/12,Hong Kong,1047
2020/5/13,Hong Kong,1050
2020/5/14,Hong Kong,1051
2020/5/15,Hong Kong,1052
2020/5/16,Hong Kong,1052
2020/5/17,Hong Kong,1055
2020/5/18,Hong Kong,1055
2020/5/19,Hong Kong,1055
2020/5/20,Hong Kong,1055
2020/5/21,Hong Kong,1055
2020/5/22,Hong Kong,1065
2020/5/23,Hong Kong,1065
2020/5/24,Hong Kong,1065
2020/5/25,Hong Kong,1065
2020/5/26,Hong Kong,1065
2020/5/27,Hong Kong,1066
2020/5/28,Hong Kong,1066
2020/5/29,Hong Kong,1079
2020/5/30,Hong Kong,1082
2020/5/31,Hong Kong,1084
2020/6/1,Hong Kong,1087
2020/6/2,Hong Kong,1093
2020/6/3,Hong Kong,1093
2020/6/4,Hong Kong,1099
2020/6/5,Hong Kong,1102
2020/6/6,Hong Kong,1105
2020/6/7,Hong Kong,1106
2020/6/8,Hong Kong,1107
2020/6/9,Hong Kong,1107
2020/6/10,Hong Kong,1107
2020/6/11,Hong Kong,1107
2020/6/12,Hong Kong,1108
2020/6/13,Hong Kong,1109
2020/6/14,Hong Kong,1109
2020/6/15,Hong Kong,1112
2020/6/16,Hong Kong,1112
2020/6/17,Hong Kong,1120
2020/6/18,Hong Kong,1124
2020/6/19,Hong Kong,1124
2020/6/20,Hong Kong,1128
2020/6/21,Hong Kong,1131
2020/6/22,Hong Kong,1161
2020/6/23,Hong Kong,1177
2020/6/24,Hong Kong,1179
2020/6/25,Hong Kong,1193
2020/6/26,Hong Kong,1196
2020/6/27,Hong Kong,1197
2020/6/28,Hong Kong,1199
2020/6/29,Hong Kong,1203
2020/6/30,Hong Kong,1205
2020/7/1,Hong Kong,1233
2020/7/2,Hong Kong,1242
2020/7/3,Hong Kong,1247
2020/7/4,Hong Kong,1258
2020/7/5,Hong Kong,1268
2020/7/6,Hong Kong,1285
2020/7/7,Hong Kong,1299
2020/7/8,Hong Kong,1323
2020/7/9,Hong Kong,1365
2020/7/10,Hong Kong,1365
2020/7/11,Hong Kong,1431
2020/7/12,Hong Kong,1469
2020/7/13,Hong Kong,1469
2020/7/14,Hong Kong,1569
2020/7/15,Hong Kong,1588
2020/7/16,Hong Kong,1655
2020/7/17,Hong Kong,1713
2020/7/18,Hong Kong,1713
2020/7/19,Hong Kong,1777
2020/7/20,Hong Kong,1885
2020/7/21,Hong Kong,1958
2020/7/22,Hong Kong,2131
2020/7/23,Hong Kong,2249
2020/7/24,Hong Kong,2372
2020/7/25,Hong Kong,2505
2020/7/26,Hong Kong,2633
2020/7/27,Hong Kong,2778
2020/7/28,Hong Kong,2884
2020/7/29,Hong Kong,3002
2020/7/30,Hong Kong,3151
2020/7/31,Hong Kong,3272
2020/8/1,Hong Kong,3396
2020/8/2,Hong Kong,3511
2020/8/3,Hong Kong,3589
2020/8/4,Hong Kong,3669
2020/8/5,Hong Kong,3754
2020/8/6,Hong Kong,3849
2020/8/7,Hong Kong,3938
2020/8/8,Hong Kong,4007
2020/8/9,Hong Kong,4079
2020/8/10,Hong Kong,4148
2020/8/11,Hong Kong,4181
2020/8/12,Hong Kong,4243
2020/8/13,Hong Kong,4312
2020/8/14,Hong Kong,4360
2020/8/15,Hong Kong,4406
2020/8/16,Hong Kong,4480
2020/8/17,Hong Kong,4524
2020/8/18,Hong Kong,4560
2020/8/19,Hong Kong,4586
2020/8/20,Hong Kong,4604
2020/8/21,Hong Kong,4631
2020/8/22,Hong Kong,4657
2020/8/23,Hong Kong,4682
2020/8/24,Hong Kong,4691
2020/8/25,Hong Kong,4710
2020/8/26,Hong Kong,4734
2020/8/27,Hong Kong,4755
2020/8/28,Hong Kong,4768
2020/8/29,Hong Kong,4786
2020/8/30,Hong Kong,4801
2020/8/31,Hong Kong,4810
2020/9/1,Hong Kong,4822
2020/9/2,Hong Kong,4830
2020/9/3,Hong Kong,4838
2020/9/4,Hong Kong,4850
2020/9/5,Hong Kong,4857
2020/9/6,Hong Kong,4878
2020/9/7,Hong Kong,4889
2020/9/8,Hong Kong,4895
2020/9/9,Hong Kong,4901
2020/9/10,Hong Kong,4913
2020/9/11,Hong Kong,4925
2020/9/12,Hong Kong,4938
2020/9/13,Hong Kong,4957
2020/9/14,Hong Kong,4971
2020/9/15,Hong Kong,4975
2020/9/16,Hong Kong,4984
2020/9/17,Hong Kong,4993
2020/9/18,Hong Kong,4996
2020/9/19,Hong Kong,5009
2020/9/20,Hong Kong,5032
2020/9/21,Hong Kong,5038
2020/9/22,Hong Kong,5046
2020/9/23,Hong Kong,5049
2020/9/24,Hong Kong,5056
2020/9/25,Hong Kong,5058
2020/9/26,Hong Kong,5059
2020/9/27,Hong Kong,5065
2020/9/28,Hong Kong,5075
2020/9/29,Hong Kong,5079
2020/9/30,Hong Kong,5087
2020/10/1,Hong Kong,5097
2020/10/2,Hong Kong,5104
2020/10/3,Hong Kong,5108
2020/10/4,Hong Kong,5113
2020/10/5,Hong Kong,5124
2020/10/6,Hong Kong,5132
2020/10/7,Hong Kong,5143
2020/10/8,Hong Kong,5161
2020/10/9,Hong Kong,5169
2020/10/10,Hong Kong,5175
2020/10/11,Hong Kong,5182
2020/10/12,Hong Kong,5193
2020/10/13,Hong Kong,5201
2020/10/14,Hong Kong,5201
2020/10/15,Hong Kong,5213
2020/10/16,Hong Kong,5220
2020/10/17,Hong Kong,5237
2020/10/18,Hong Kong,5241
2020/10/19,Hong Kong,5256
2020/10/20,Hong Kong,5261
2020/10/21,Hong Kong,5269
2020/10/22,Hong Kong,5280
2020/10/23,Hong Kong,5284
2020/10/24,Hong Kong,5289
2020/10/25,Hong Kong,5295
2020/10/26,Hong Kong,5303
2020/10/27,Hong Kong,5308
2020/10/28,Hong Kong,5310
2020/10/29,Hong Kong,5313
2020/10/30,Hong Kong,5320
2020/10/31,Hong Kong,5323
2020/11/1,Hong Kong,5330
2020/11/2,Hong Kong,5336
2020/11/3,Hong Kong,5345
2020/11/4,Hong Kong,5348
2020/11/5,Hong Kong,5355
2020/11/6,Hong Kong,5361
2020/11/7,Hong Kong,5364
2020/11/8,Hong Kong,5374
2020/11/9,Hong Kong,5380
2020/11/10,Hong Kong,5389
2020/11/11,Hong Kong,5407
2020/11/12,Hong Kong,5430
2020/11/13,Hong Kong,5436
2020/11/14,Hong Kong,5444
2020/11/15,Hong Kong,5458
2020/11/16,Hong Kong,5466
2020/11/17,Hong Kong,5470
2020/11/18,Hong Kong,5479
2020/11/19,Hong Kong,5491
2020/11/20,Hong Kong,5517
2020/11/21,Hong Kong,5560
2020/11/22,Hong Kong,5628
2020/11/23,Hong Kong,5701
2020/11/24,Hong Kong,5781
2020/11/25,Hong Kong,5866
2020/11/26,Hong Kong,5947
2020/11/27,Hong Kong,6039
2020/11/28,Hong Kong,6123
2020/11/29,Hong Kong,6238
2020/11/30,Hong Kong,6314
2020/12/1,Hong Kong,6396
2020/12/2,Hong Kong,6499
2020/12/3,Hong Kong,6589
2020/12/4,Hong Kong,6701
2020/12/5,Hong Kong,6802
2020/12/6,Hong Kong,6897
2020/12/7,Hong Kong,6975
2020/12/8,Hong Kong,7075
2020/12/9,Hong Kong,7179
2020/12/10,Hong Kong,7291
2020/12/11,Hong Kong,7377
2020/12/12,Hong Kong,7446
2020/12/13,Hong Kong,7541
2020/12/14,Hong Kong,7623
2020/12/15,Hong Kong,7721
2020/12/16,Hong Kong,7803
2020/12/17,Hong Kong,7899
2020/12/18,Hong Kong,7969
2020/12/19,Hong Kong,8078
2020/12/20,Hong Kong,8152
2020/12/21,Hong Kong,8237
2020/12/22,Hong Kong,8300
2020/12/23,Hong Kong,8353
2020/12/24,Hong Kong,8424
2020/12/25,Hong Kong,8481
2020/12/26,Hong Kong,8540
2020/12/27,Hong Kong,8610
2020/12/28,Hong Kong,8671
2020/12/29,Hong Kong,8724
2020/1/22,Hubei,444
2020/1/23,Hubei,444
2020/1/24,Hubei,549
2020/1/25,Hubei,761
2020/1/26,Hubei,1058
2020/1/27,Hubei,1423
2020/1/28,Hubei,3554
2020/1/29,Hubei,3554
2020/1/30,Hubei,4903
2020/1/31,Hubei,5806
2020/2/1,Hubei,7153
2020/2/2,Hubei,11177
2020/2/3,Hubei,13522
2020/2/4,Hubei,16678
2020/2/5,Hubei,19665
2020/2/6,Hubei,22112
2020/2/7,Hubei,24953
2020/2/8,Hubei,27100
2020/2/9,Hubei,29631
2020/2/10,Hubei,31728
2020/2/11,Hubei,33366
2020/2/12,Hubei,33366
2020/2/13,Hubei,48206
2020/2/14,Hubei,54406
2020/2/15,Hubei,56249
2020/2/16,Hubei,58182
2020/2/17,Hubei,59989
2020/2/18,Hubei,61682
2020/2/19,Hubei,62031
2020/2/20,Hubei,62442
2020/2/21,Hubei,62662
2020/2/22,Hubei,64084
2020/2/23,Hubei,64084
2020/2/24,Hubei,64287
2020/2/25,Hubei,64786
2020/2/26,Hubei,65187
2020/2/27,Hubei,65596
2020/2/28,Hubei,65914
2020/2/29,Hubei,66337
2020/3/1,Hubei,66907
2020/3/2,Hubei,67103
2020/3/3,Hubei,67217
2020/3/4,Hubei,67332
2020/3/5,Hubei,67466
2020/3/6,Hubei,67592
2020/3/7,Hubei,67666
2020/3/8,Hubei,67707
2020/3/9,Hubei,67743
2020/3/10,Hubei,67760
2020/3/11,Hubei,67773
2020/3/12,Hubei,67781
2020/3/13,Hubei,67786
2020/3/14,Hubei,67790
2020/3/15,Hubei,67794
2020/3/16,Hubei,67798
2020/3/17,Hubei,67799
2020/3/18,Hubei,67800
2020/3/19,Hubei,67800
2020/3/20,Hubei,67800
2020/3/21,Hubei,67800
2020/3/22,Hubei,67800
2020/3/23,Hubei,67800
2020/3/24,Hubei,67801
2020/3/25,Hubei,67801
2020/3/26,Hubei,67801
2020/3/27,Hubei,67801
2020/3/28,Hubei,67801
2020/3/29,Hubei,67801
2020/3/30,Hubei,67801
2020/3/31,Hubei,67801
2020/4/1,Hubei,67802
2020/4/2,Hubei,67802
2020/4/3,Hubei,67802
2020/4/4,Hubei,67803
2020/4/5,Hubei,67803
2020/4/6,Hubei,67803
2020/4/7,Hubei,67803
2020/4/8,Hubei,67803
2020/4/9,Hubei,67803
2020/4/10,Hubei,67803
2020/4/11,Hubei,67803
2020/4/12,Hubei,67803
2020/4/13,Hubei,67803
2020/4/14,Hubei,67803
2020/4/15,Hubei,67803
2020/4/16,Hubei,67803
2020/4/17,Hubei,68128
2020/4/18,Hubei,68128
2020/4/19,Hubei,68128
2020/4/20,Hubei,68128
2020/4/21,Hubei,68128
2020/4/22,Hubei,68128
2020/4/23,Hubei,68128
2020/4/24,Hubei,68128
2020/4/25,Hubei,68128
2020/4/26,Hubei,68128
2020/4/27,Hubei,68128
2020/4/28,Hubei,68128
2020/4/29,Hubei,68128
2020/4/30,Hubei,68128
2020/5/1,Hubei,68128
2020/5/2,Hubei,68128
2020/5/3,Hubei,68128
2020/5/4,Hubei,68128
2020/5/5,Hubei,68128
2020/5/6,Hubei,68128
2020/5/7,Hubei,68128
2020/5/8,Hubei,68128
2020/5/9,Hubei,68129
2020/5/10,Hubei,68134
2020/5/11,Hubei,68134
2020/5/12,Hubei,68134
2020/5/13,Hubei,68134
2020/5/14,Hubei,68134
2020/5/15,Hubei,68134
2020/5/16,Hubei,68134
2020/5/17,Hubei,68134
2020/5/18,Hubei,68135
2020/5/19,Hubei,68135
2020/5/20,Hubei,68135
2020/5/21,Hubei,68135
2020/5/22,Hubei,68135
2020/5/23,Hubei,68135
2020/5/24,Hubei,68135
2020/5/25,Hubei,68135
2020/5/26,Hubei,68135
2020/5/27,Hubei,68135
2020/5/28,Hubei,68135
2020/5/29,Hubei,68135
2020/5/30,Hubei,68135
2020/5/31,Hubei,68135
2020/6/1,Hubei,68135
2020/6/2,Hubei,68135
2020/6/3,Hubei,68135
2020/6/4,Hubei,68135
2020/6/5,Hubei,68135
2020/6/6,Hubei,68135
2020/6/7,Hubei,68135
2020/6/8,Hubei,68135
2020/6/9,Hubei,68135
2020/6/10,Hubei,68135
2020/6/11,Hubei,68135
2020/6/12,Hubei,68135
2020/6/13,Hubei,68135
2020/6/14,Hubei,68135
2020/6/15,Hubei,68135
2020/6/16,Hubei,68135
2020/6/17,Hubei,68135
2020/6/18,Hubei,68135
2020/6/19,Hubei,68135
2020/6/20,Hubei,68135
2020/6/21,Hubei,68135
2020/6/22,Hubei,68135
2020/6/23,Hubei,68135
2020/6/24,Hubei,68135
2020/6/25,Hubei,68135
2020/6/26,Hubei,68135
2020/6/27,Hubei,68135
2020/6/28,Hubei,68135
2020/6/29,Hubei,68135
2020/6/30,Hubei,68135
2020/7/1,Hubei,68135
2020/7/2,Hubei,68135
2020/7/3,Hubei,68135
2020/7/4,Hubei,68135
2020/7/5,Hubei,68135
2020/7/6,Hubei,68135
2020/7/7,Hubei,68135
2020/7/8,Hubei,68135
2020/7/9,Hubei,68135
2020/7/10,Hubei,68135
2020/7/11,Hubei,68135
2020/7/12,Hubei,68135
2020/7/13,Hubei,68135
2020/7/14,Hubei,68135
2020/7/15,Hubei,68135
2020/7/16,Hubei,68135
2020/7/17,Hubei,68135
2020/7/18,Hubei,68135
2020/7/19,Hubei,68135
2020/7/20,Hubei,68135
2020/7/21,Hubei,68135
2020/7/22,Hubei,68135
2020/7/23,Hubei,68135
2020/7/24,Hubei,68135
2020/7/25,Hubei,68135
2020/7/26,Hubei,68135
2020/7/27,Hubei,68135
2020/7/28,Hubei,68135
2020/7/29,Hubei,68135
2020/7/30,Hubei,68135
2020/7/31,Hubei,68135
2020/8/1,Hubei,68138
2020/8/2,Hubei,68138
2020/8/3,Hubei,68138
2020/8/4,Hubei,68138
2020/8/5,Hubei,68138
2020/8/6,Hubei,68138
2020/8/7,Hubei,68139
2020/8/8,Hubei,68139
2020/8/9,Hubei,68139
2020/8/10,Hubei,68139
2020/8/11,Hubei,68139
2020/8/12,Hubei,68139
2020/8/13,Hubei,68139
2020/8/14,Hubei,68139
2020/8/15,Hubei,68139
2020/8/16,Hubei,68139
2020/8/17,Hubei,68139
2020/8/18,Hubei,68139
2020/8/19,Hubei,68139
2020/8/20,Hubei,68139
2020/8/21,Hubei,68139
2020/8/22,Hubei,68139
2020/8/23,Hubei,68139
2020/8/24,Hubei,68139
2020/8/25,Hubei,68139
2020/8/26,Hubei,68139
2020/8/27,Hubei,68139
2020/8/28,Hubei,68139
2020/8/29,Hubei,68139
2020/8/30,Hubei,68139
2020/8/31,Hubei,68139
2020/9/1,Hubei,68139
2020/9/2,Hubei,68139
2020/9/3,Hubei,68139
2020/9/4,Hubei,68139
2020/9/5,Hubei,68139
2020/9/6,Hubei,68139
2020/9/7,Hubei,68139
2020/9/8,Hubei,68139
2020/9/9,Hubei,68139
2020/9/10,Hubei,68139
2020/9/11,Hubei,68139
2020/9/12,Hubei,68139
2020/9/13,Hubei,68139
2020/9/14,Hubei,68139
2020/9/15,Hubei,68139
2020/9/16,Hubei,68139
2020/9/17,Hubei,68139
2020/9/18,Hubei,68139
2020/9/19,Hubei,68139
2020/9/20,Hubei,68139
2020/9/21,Hubei,68139
2020/9/22,Hubei,68139
2020/9/23,Hubei,68139
2020/9/24,Hubei,68139
2020/9/25,Hubei,68139
2020/9/26,Hubei,68139
2020/9/27,Hubei,68139
2020/9/28,Hubei,68139
2020/9/29,Hubei,68139
2020/9/30,Hubei,68139
2020/10/1,Hubei,68139
2020/10/2,Hubei,68139
2020/10/3,Hubei,68139
2020/10/4,Hubei,68139
2020/10/5,Hubei,68139
2020/10/6,Hubei,68139
2020/10/7,Hubei,68139
2020/10/8,Hubei,68139
2020/10/9,Hubei,68139
2020/10/10,Hubei,68139
2020/10/11,Hubei,68139
2020/10/12,Hubei,68139
2020/10/13,Hubei,68139
2020/10/14,Hubei,68139
2020/10/15,Hubei,68139
2020/10/16,Hubei,68139
2020/10/17,Hubei,68139
2020/10/18,Hubei,68139
2020/10/19,Hubei,68139
2020/10/20,Hubei,68139
2020/10/21,Hubei,68139
2020/10/22,Hubei,68139
2020/10/23,Hubei,68139
2020/10/24,Hubei,68139
2020/10/25,Hubei,68139
2020/10/26,Hubei,68139
2020/10/27,Hubei,68139
2020/10/28,Hubei,68139
2020/10/29,Hubei,68139
2020/10/30,Hubei,68139
2020/10/31,Hubei,68139
2020/11/1,Hubei,68139
2020/11/2,Hubei,68143
2020/11/3,Hubei,68143
2020/11/4,Hubei,68143
2020/11/5,Hubei,68143
2020/11/6,Hubei,68143
2020/11/7,Hubei,68147
2020/11/8,Hubei,68147
2020/11/9,Hubei,68147
2020/11/10,Hubei,68147
2020/11/11,Hubei,68147
2020/11/12,Hubei,68147
2020/11/13,Hubei,68147
2020/11/14,Hubei,68148
2020/11/15,Hubei,68148
2020/11/16,Hubei,68148
2020/11/17,Hubei,68148
2020/11/18,Hubei,68148
2020/11/19,Hubei,68148
2020/11/20,Hubei,68148
2020/11/21,Hubei,68148
2020/11/22,Hubei,68148
2020/11/23,Hubei,68148
2020/11/24,Hubei,68148
2020/11/25,Hubei,68148
2020/11/26,Hubei,68148
2020/11/27,Hubei,68148
2020/11/28,Hubei,68148
2020/11/29,Hubei,68148
2020/11/30,Hubei,68148
2020/12/1,Hubei,68148
2020/12/2,Hubei,68149
2020/12/3,Hubei,68149
2020/12/4,Hubei,68149
2020/12/5,Hubei,68149
2020/12/6,Hubei,68149
2020/12/7,Hubei,68149
2020/12/8,Hubei,68149
2020/12/9,Hubei,68149
2020/12/10,Hubei,68149
2020/12/11,Hubei,68149
2020/12/12,Hubei,68149
2020/12/13,Hubei,68149
2020/12/14,Hubei,68149
2020/12/15,Hubei,68149
2020/12/16,Hubei,68149
2020/12/17,Hubei,68149
2020/12/18,Hubei,68149
2020/12/19,Hubei,68149
2020/12/20,Hubei,68149
2020/12/21,Hubei,68149
2020/12/22,Hubei,68149
2020/12/23,Hubei,68149
2020/12/24,Hubei,68149
2020/12/25,Hubei,68149
2020/12/26,Hubei,68149
2020/12/27,Hubei,68149
2020/12/28,Hubei,68149
2020/12/29,Hubei,68149
2020/1/22,Hunan,4
2020/1/23,Hunan,9
2020/1/24,Hunan,24
2020/1/25,Hunan,43
2020/1/26,Hunan,69
2020/1/27,Hunan,100
2020/1/28,Hunan,143
2020/1/29,Hunan,221
2020/1/30,Hunan,277
2020/1/31,Hunan,332
2020/2/1,Hunan,389
2020/2/2,Hunan,463
2020/2/3,Hunan,521
2020/2/4,Hunan,593
